solver,problem,restarts,conflicts,decisions,propagations,conf_lits,num_ev,ev_decisions,ev_conflicts,ev_learnt,total_lbd,mem_used,cpu_time,er_time,satisfiability
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_250_1065_4.cnf,31,7557,9495,337470,103987,0,0,0,0,73174,11,0.177518,0.021361,SATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_250_1065_5.cnf,63,17897,21536,759070,213794,4,131,8821,2733,142753,11,0.44213,0.056449,SATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_250_1065_6.cnf,126,37393,45644,1631714,527338,1,46,3674,1815,355294,11,0.894393,0.105577,SATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_250_1065_7.cnf,255,94217,112041,4052090,1283265,5,180,22893,9364,842135,11,2.68255,0.30727,SATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_250_1065_8.cnf,127,41297,49920,1815661,532798,7,53,9455,4714,341861,11,1.11285,0.145482,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_250_1065_9.cnf,190,63147,75515,2760530,819866,5,232,18883,5182,546981,11,1.69095,0.194472,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_275_1171_0.cnf,255,92036,109673,4129130,1236196,7,318,25044,9928,799343,11,2.79387,0.319258,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_275_1171_1.cnf,125,34537,41925,1553970,433864,4,26,3902,2560,285200,11,0.970946,0.117253,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_275_1171_2.cnf,15,3062,3954,138351,42347,0,0,0,0,29350,11,0.071259,0.008936,SATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_275_1171_3.cnf,258,102948,121949,4633149,1336491,7,1181,73978,16812,860880,11,3.14122,0.364358,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_275_1171_4.cnf,254,86241,102314,3989631,1148806,7,419,54080,14564,749844,11,2.54063,0.298815,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_275_1171_5.cnf,380,136549,161218,6059917,1811557,7,552,53094,18071,1172101,11,4.31233,0.499984,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_275_1171_6.cnf,175,56276,67929,2542422,798102,2,23,2584,1608,534474,11,1.4886,0.165058,SATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_275_1171_7.cnf,396,149547,175857,6731026,1967366,11,406,47472,15922,1300886,11,4.99068,0.574932,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_275_1171_8.cnf,385,147689,172755,6673950,1904505,3,18,7316,2259,1275760,11,4.7733,0.463549,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_275_1171_9.cnf,444,162270,191531,7393269,2195346,4,497,43277,9008,1404585,11,5.40717,0.586581,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_300_1278_0.cnf,349,129395,153857,6275965,1837426,6,217,36410,16475,1188021,11,4.14546,0.464132,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_300_1278_1.cnf,766,332384,389740,16448364,4965557,8,697,91222,37327,3156083,12,13.2823,1.39926,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_300_1278_2.cnf,476,174347,205878,8410412,2525106,8,476,43179,16782,1658007,11,5.97536,0.655133,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_300_1278_3.cnf,444,162786,193519,8183701,2368916,9,1362,79475,24189,1525978,11,5.75252,0.703401,SATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_300_1278_4.cnf,510,194937,231113,9799932,2867691,9,1940,121933,34473,1828854,11,7.18856,0.829978,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_300_1278_5.cnf,189,60526,74110,3105460,987497,2,15,1386,1069,667872,11,1.82272,0.218066,SATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_300_1278_6.cnf,510,202195,238401,9596753,2928577,5,864,84439,29500,1883431,11,7.17609,0.798043,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_300_1278_7.cnf,511,217824,256925,10769775,3237327,4,41,34094,19231,2072235,11,7.86168,0.825853,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_300_1278_8.cnf,509,190972,225503,9272306,2669603,7,886,69215,23509,1732702,11,6.63594,0.724024,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_300_1278_9.cnf,890,366890,428311,17917552,5336097,5,199,57066,32772,3407688,12,14.0181,1.43383,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_325_1384_0.cnf,1351,636168,744770,34096872,10285905,10,760,167875,68172,6473591,16,29.8695,3.44528,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_325_1384_1.cnf,638,272464,320737,13896023,4240103,11,1818,115781,42046,2647802,12,10.6682,1.23839,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_325_1384_2.cnf,381,139920,168446,7179478,2219285,3,338,37171,23476,1382358,11,4.73966,0.529893,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_325_1384_3.cnf,1278,614175,716039,33098682,9457784,10,2621,247266,77451,5985142,16,28.3193,3.09387,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_325_1384_4.cnf,654,278905,328466,14001716,4298476,7,102,47077,28547,2705204,13,11.1959,1.18402,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_325_1384_5.cnf,1021,431686,504436,22144522,6367787,4,214,28165,6572,4097922,13,18.0777,1.7304,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_325_1384_6.cnf,511,206067,244352,10649868,3155594,7,786,88412,31087,1985599,12,7.54966,0.82756,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_325_1384_7.cnf,1023,501373,585155,26054913,7700872,7,1817,255009,121951,4864161,14,21.0083,2.24296,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_325_1384_8.cnf,836,353619,417866,18836642,5610255,11,1543,235442,66204,3542657,14,15.0653,1.79282,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_325_1384_9.cnf,1022,437861,511893,22948428,6608374,9,1225,148619,59244,4129964,13,18.8019,2.11927,SATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_350_1491_0.cnf,2046,1000643,1160911,54783359,15617233,8,306,177005,70414,9759246,17,50.9822,5.27442,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_350_1491_1.cnf,3070,1590365,1869949,95418771,28308073,16,11393,1191607,437790,17112768,22,100.4,10.7853,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_350_1491_2.cnf,1021,432245,510805,24096355,7140691,12,5453,288171,103651,4342983,14,19.4393,2.27999,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_350_1491_3.cnf,1244,584758,690054,31498588,10385145,7,1389,199872,104552,6333553,14,26.0387,2.72499,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_350_1491_4.cnf,890,366739,433554,20301469,5917024,13,11051,396809,104810,3659432,12,15.8473,1.98491,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_350_1491_5.cnf,956,397036,470698,22405299,6847533,8,859,116584,48573,4297611,12,17.0703,1.91548,SATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_350_1491_6.cnf,1018,413517,488798,22144215,6699466,12,5287,329074,87736,4311677,14,17.887,2.2219,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_350_1491_7.cnf,1534,726414,849895,38656552,11341976,8,811,143645,74120,7057089,15,35.1719,3.55922,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_350_1491_8.cnf,1022,441280,520021,24220996,7241336,6,316,163661,59711,4605259,15,19.8032,2.06565,SATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_350_1491_9.cnf,638,271727,323177,14886192,4532502,8,398,69494,39956,2864574,12,10.8203,1.22081,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_375_1597_0.cnf,2875,1476468,1716872,85962052,24836591,12,2019,872587,269317,15292414,22,84.452,9.54077,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_375_1597_1.cnf,2172,1161852,1352667,66208381,18516748,10,4751,563941,143960,11564715,17,63.6953,6.45413,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_375_1597_2.cnf,2047,1071023,1251326,65149662,18642099,8,1437,384637,233202,11468142,17,54.9129,5.53016,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_375_1597_3.cnf,2118,1148415,1348381,71271303,21595147,13,22962,1312617,412207,12862233,19,64.7211,7.25418,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_375_1597_4.cnf,4095,2398905,2772631,148587610,39654315,15,4411,895064,276515,24243882,24,160.96,16.2886,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_375_1597_5.cnf,2047,1032295,1203577,58728505,17781690,8,635,336030,179899,10921432,17,52.6578,5.35117,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_375_1597_6.cnf,2174,1171182,1367927,70529710,20164152,15,2772,911934,344850,12151618,19,64.027,7.31263,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_375_1597_7.cnf,2047,1106244,1300162,64038617,19148574,6,486,113090,53554,11856152,18,58.6773,5.55591,SATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_375_1597_8.cnf,2047,1082800,1261447,60910998,18241692,6,2274,239671,133571,11443775,18,55.972,5.27901,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_375_1597_9.cnf,3070,1589588,1861595,91651482,28004174,7,2330,328993,153241,16964662,24,92.0857,8.81105,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_400_1704_0.cnf,8189,4637528,5399934,294039042,84724870,13,5095,1608808,531768,52416153,36,373.418,34.7849,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_400_1704_1.cnf,2300,1209165,1421659,76136704,22132406,8,2061,424893,152811,13396672,20,66.5415,6.58043,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_400_1704_2.cnf,4094,2192989,2562080,152580247,40763866,16,24379,2142600,676762,24690450,23,149.344,16.876,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_400_1704_3.cnf,3402,1764890,2072347,107083316,31897376,13,4659,1364167,553821,19589025,25,105.622,11.1223,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_400_1704_4.cnf,8190,4832501,5656397,363418669,93013725,17,43561,3542573,1125317,55713171,34,398.455,39.1308,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_400_1704_5.cnf,3403,1765261,2070387,119476009,33901991,17,9082,1647440,666176,20048748,20,114.209,13.8103,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_400_1704_6.cnf,3227,1692102,1981911,103868020,31913035,9,4772,606737,323476,18790819,21,108.084,10.1059,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_400_1704_7.cnf,5171,2985882,3489164,188100028,58151800,12,11565,1661954,627934,34138915,28,225.951,22.1975,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_400_1704_8.cnf,4987,2831816,3308633,176437197,52404373,12,18162,1563392,538014,30968419,38,200.557,19.9721,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand3_400_1704_9.cnf,4094,2212768,2568161,128502258,38975940,5,2096,422912,286852,23576964,24,144.164,13.1593,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_225_4752_0.cnf,4762,2741969,3272790,477799484,77522227,498,36905,11326057,2514824,51297402,37,426.773,204.81,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_225_4752_1.cnf,6716,3837455,4592692,771770017,108913285,548,46677,15952633,3533074,73769823,39,670.038,306.269,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_225_4752_2.cnf,6699,3830123,4542914,808710395,103938933,526,50636,17172421,3523188,69632473,37,646.45,297.278,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_225_4752_3.cnf,6142,3570691,4259317,722216177,98877747,505,46520,16673689,3312013,66372798,36,585.357,271.794,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_225_4752_4.cnf,8189,4669739,5536749,1020335833,131223968,560,55156,20826348,4276913,88826422,41,868.654,392.685,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_225_4752_5.cnf,5629,3189520,3804191,605871110,88786859,513,48436,13321745,2918353,59624174,34,517.072,235.078,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_225_4752_6.cnf,7163,4015695,4782158,804578229,114544190,529,52490,17496132,3699067,78235527,38,686.44,312.415,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_225_4752_7.cnf,6227,3612081,4285560,699432843,99435466,506,40082,16808743,3354152,66238877,34,596.24,273.402,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_225_4752_8.cnf,6396,3676129,4391301,783404252,102003480,546,73942,16370354,3392084,68302108,34,668.781,300.925,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_225_4752_9.cnf,7163,4018963,4789854,807341643,115401782,519,49664,18100501,3685753,77754997,37,708.004,322.597,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_250_5280_0.cnf,10298,6472226,7739588,1511973552,202520611,559,64384,27457364,5932608,137533807,52,1306.26,599.614,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_250_5280_1.cnf,10876,6730339,8011357,1845570950,200124447,578,63039,29444425,6177849,134182197,54,1397.55,614.971,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_250_5280_2.cnf,10522,6566975,7820333,1763338770,196186224,583,107414,33695113,6113307,130321488,59,1359.46,599.361,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_250_5280_3.cnf,10749,6673639,7927861,1751603957,196128220,578,77082,32611154,6188569,130500170,56,1384.68,616.773,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_250_5280_4.cnf,11050,6803497,8070154,1677635164,196898934,580,69660,33438940,6246324,131687278,58,1358.97,611.952,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_250_5280_5.cnf,11899,7245140,8628938,2000990557,222954319,579,77719,32662675,6664805,151112631,63,1470.95,643.306,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_250_5280_6.cnf,12541,7888924,9364736,2152184004,237574414,570,70064,38142741,7270232,159278999,55,1744.72,728.349,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_250_5280_7.cnf,12913,8054020,9557565,2395548259,233301669,593,88811,40917204,7444105,156469663,59,1737.65,750.757,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_250_5280_8.cnf,12119,7329950,8717939,1876278235,219509357,552,72467,32349036,6687538,148337312,64,1491.66,640.113,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_250_5280_9.cnf,11515,7055464,8385366,1814416985,209180466,554,70580,33752232,6506736,141551972,55,1465.28,649.758,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_275_5808_0.cnf,23291,15396987,18273922,5907196028,486937763,690,120912,81551033,14242755,329392619,96,4294.4,1779.55,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_275_5808_1.cnf,15098,9236047,11019385,2714095964,298027963,598,84534,39014074,8315419,201915747,64,2042.99,861.564,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_275_5808_2.cnf,17406,11985875,14185161,4294303083,374073237,638,92359,58331252,10974243,250719395,68,2992.09,1271.27,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_275_5808_3.cnf,26107,17524650,20621499,7164813576,542850206,680,147796,93961102,16082195,364566364,95,4893.95,1960.56,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_275_5808_4.cnf,17405,11927921,14178776,4150427128,378202682,637,97919,63161700,11009344,252121704,71,2881.22,1277.07,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_275_5808_5.cnf,21500,14390026,17050102,5447176666,456660723,649,119954,72955900,13145209,309457019,92,3951.71,1620.18,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_275_5808_6.cnf,19770,13240078,15721348,4977716822,429149453,615,109917,65535903,12131179,291776301,84,3463.6,1396.93,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_275_5808_7.cnf,22011,14653808,17268625,5617636030,440874220,650,144919,73769369,13229674,297495219,92,4325.47,1559.91,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_275_5808_8.cnf,23657,15612424,18546084,5777518801,502524188,650,190104,89028704,14483592,334523047,97,4314.95,1704.69,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_275_5808_9.cnf,25977,17463007,20547835,7110598545,536779834,697,169292,108780859,16105565,359453561,103,4867.29,2068.7,UNSATISFIABLE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_300_6336_0.cnf,24573,16208039,19388212,5521884292,595455339,604,95741,81745220,14722768,415648252,88,4893.25,1815.16,INDETERMINATE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_300_6336_1.cnf,24574,16482879,19781521,5549008205,618961015,589,115116,76215174,14929086,427429679,94,4892.59,1896.77,INDETERMINATE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_300_6336_2.cnf,24572,16167092,19371630,5788732918,584866247,645,148671,86597159,14928374,398716776,85,4895.81,1937.32,INDETERMINATE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_300_6336_3.cnf,24186,15856520,19120001,5369258893,629859430,602,100780,71266228,14249766,437883991,92,4896.82,1867.83,INDETERMINATE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_300_6336_4.cnf,23930,15728799,18893827,5585601277,592134886,560,100390,60540454,13942925,412091656,91,4898.73,1680.88,INDETERMINATE
xmaplesat_sub_rep1_force1,/scratch/jt2chung/xMaplesatExperiments/instances/random/rand5_300_6336_5.cnf,25306,17114332,20573603,6223654555,667638442,631,122632,79577584,15494275,464326050,97,4900.92,2045.87,INDETERMINATE
